,elec,hum,rain_fall,rain_type,temp,wind_dir,wind_pwr
2019-09-14 14:00,1990.7520000000002,98.0,0.0,None,20.9,34.0,1.1
2019-09-14 15:00,2301.6079999999997,98.0,0.0,None,20.700001,350.0,0.6
2019-09-14 16:00,2261.3160000000003,98.0,0.0,None,20.4,33.0,0.9
2019-09-14 17:00,2103.324,98.0,0.0,None,20.0,194.0,0.1
2019-09-14 18:00,2279.52,98.0,0.0,None,20.6,353.0,1.4
2019-09-14 19:00,2134.9120000000003,98.0,0.0,None,20.299999,354.0,0.9
2019-09-14 20:00,2201.7039999999997,98.0,0.0,None,19.5,326.0,1.1
2019-09-14 21:00,2143.672,98.0,0.0,None,19.6,341.0,1.2
2019-09-14 22:00,1994.2160000000001,98.0,0.0,None,20.700001,11.0,1.1
2019-09-14 23:00,2047.4720000000002,91.0,0.0,None,22.5,18.0,1.5
2019-09-15 00:00,2087.0879999999997,74.0,0.0,None,24.4,3.0,1.4
2019-09-15 01:00,1986.4160000000002,69.0,0.0,None,26.799999,78.0,1.2
2019-09-15 02:00,2061.952,59.0,0.0,None,27.200001,104.0,1.3
2019-09-15 03:00,2203.5679999999998,59.0,0.0,None,27.6,41.0,1.8
2019-09-15 04:00,1994.2479999999998,54.0,0.0,None,29.0,173.0,1.1
2019-09-15 05:00,1980.0079999999998,49.0,0.0,None,28.700001,355.0,2.4
2019-09-15 06:00,2189.288,66.0,0.0,None,28.5,338.0,2.7
2019-09-15 07:00,2201.496,63.0,0.0,None,28.0,328.0,3.1
2019-09-15 08:00,1911.264,65.0,0.0,None,26.9,309.0,2.1
2019-09-15 09:00,1838.744,70.0,0.0,None,25.9,326.0,1.8
2019-09-15 10:00,1845.5520000000001,79.0,0.0,None,24.799999,324.0,2.4
2019-09-15 11:00,1975.888,88.0,0.0,None,24.299999,314.0,1.7
2019-09-15 12:00,1772.76,91.0,0.0,None,23.5,329.0,1.1
2019-09-15 13:00,1973.72,92.0,0.0,None,22.5,28.0,0.8
2019-09-15 14:00,1939.816,94.0,0.0,None,22.299999,108.0,0.3
2019-09-15 15:00,2206.736,94.0,0.0,None,22.299999,349.0,1.4
2019-09-15 16:00,2293.048,95.0,0.0,None,21.799999,356.0,0.9
2019-09-15 17:00,2405.808,97.0,0.0,None,21.299999,3.0,0.9
2019-09-15 18:00,2229.552,96.0,0.0,None,21.200001,329.0,1.0
2019-09-15 19:00,2266.456,93.0,0.0,None,21.200001,354.0,1.7
2019-09-15 20:00,2299.072,96.0,0.0,None,20.9,350.0,1.7
2019-09-15 21:00,2303.0,97.0,0.0,None,20.799999,36.0,0.8
2019-09-15 22:00,2251.08,85.0,0.0,None,21.200001,356.0,1.7
2019-09-15 23:00,2241.616,79.0,0.0,None,22.5,352.0,2.0
2019-09-16 00:00,2203.864,61.0,0.0,None,24.799999,348.0,1.8
2019-09-16 01:00,2181.16,54.0,0.0,None,26.6,5.0,2.4
2019-09-16 02:00,2144.3920000000003,42.0,0.0,None,28.200001,17.0,2.9
2019-09-16 03:00,2138.56,35.0,0.0,None,29.200001,49.0,1.8
2019-09-16 04:00,2209.256,35.0,0.0,None,29.9,356.0,1.4
2019-09-16 05:00,3639.632,40.0,0.0,None,29.799999,344.0,2.3
2019-09-16 06:00,5113.1359999999995,38.0,0.0,None,29.700001,348.0,2.9
2019-09-16 07:00,5404.128000000001,39.0,0.0,None,29.200001,355.0,2.9
2019-09-16 08:00,5632.304,50.0,0.0,None,27.9,3.0,2.7
2019-09-16 09:00,5682.56,62.0,0.0,None,26.799999,12.0,1.9
2019-09-16 10:00,5761.92,78.0,0.0,None,23.4,354.0,0.6
2019-09-16 11:00,5739.024,75.0,0.0,None,22.200001,0.0,0.0
2019-09-16 12:00,5699.472,77.0,0.0,None,21.299999,11.0,0.5
2019-09-16 13:00,5900.528,83.0,0.0,None,20.299999,18.0,0.7
2019-09-16 14:00,5562.911999999999,80.0,0.0,None,19.799999,344.0,0.3
2019-09-16 15:00,5537.951999999999,81.0,0.0,None,19.0,34.0,0.6
2019-09-16 16:00,5524.448,79.0,0.0,None,18.299999,26.0,0.3
2019-09-16 17:00,5339.951999999999,77.0,0.0,None,18.0,16.0,0.4
2019-09-16 18:00,5394.7519999999995,87.0,0.0,None,17.700001,12.0,0.6
2019-09-16 19:00,5184.192,84.0,0.0,None,17.6,42.0,1.2
2019-09-16 20:00,4815.456,87.0,0.0,None,17.200001,319.0,0.5
2019-09-16 21:00,4652.896,86.0,0.0,None,18.0,25.0,0.6
2019-09-16 22:00,2600.896,76.0,0.0,None,21.9,119.0,2.3
2019-09-16 23:00,2949.632,62.0,0.0,None,24.0,115.0,2.2
2019-09-17 00:00,3074.64,44.0,0.0,None,26.0,131.0,2.5
2019-09-17 01:00,3019.52,38.0,0.0,None,26.1,150.0,2.8
2019-09-17 02:00,3026.032,33.0,0.0,None,27.5,80.0,1.9
2019-09-17 03:00,2972.4959999999996,33.0,0.0,None,28.6,94.0,1.5
2019-09-17 04:00,2991.5840000000003,31.0,0.0,None,28.1,64.0,1.6
2019-09-17 05:00,4842.24,26.0,0.0,None,28.700001,46.0,1.3
2019-09-17 06:00,4999.728,38.0,0.0,None,28.700001,360.0,1.5
2019-09-17 07:00,5219.664000000001,43.0,0.0,None,27.4,320.0,2.6
2019-09-17 08:00,5490.96,45.0,0.0,None,26.4,357.0,2.3
2019-09-17 09:00,5635.7919999999995,59.0,0.0,None,25.200001,17.0,1.7
2019-09-17 10:00,5713.92,60.0,0.0,None,24.5,3.0,1.3
2019-09-17 11:00,5589.7919999999995,68.0,0.0,None,23.9,1.0,0.9
2019-09-17 12:00,5237.856,73.0,0.0,None,22.299999,356.0,0.3
2019-09-17 13:00,5427.52,71.0,0.0,None,22.5,6.0,1.0
2019-09-17 14:00,5506.048000000001,78.0,0.0,None,21.0,47.0,0.7
2019-09-17 15:00,5460.384,80.0,0.0,None,20.4,40.0,0.8
2019-09-17 16:00,5372.544,79.0,0.0,None,20.6,13.0,1.1
2019-09-17 17:00,5364.576,81.0,0.0,None,21.299999,327.0,1.9
2019-09-17 18:00,5305.12,87.0,0.0,None,20.4,336.0,0.9
2019-09-17 19:00,4950.56,92.0,0.0,None,19.799999,325.0,2.0
2019-09-17 20:00,4700.352,91.0,0.0,None,19.5,354.0,1.8
2019-09-17 21:00,4432.384,94.0,0.0,None,18.4,47.0,0.9
2019-09-17 22:00,2732.6079999999997,76.0,0.0,None,20.299999,1.0,2.0
2019-09-17 23:00,2869.5359999999996,61.0,0.0,None,22.299999,336.0,3.5
2019-09-18 00:00,3014.1440000000002,56.0,0.0,None,23.0,322.0,3.7
2019-09-18 01:00,3044.1279999999997,52.0,0.0,None,23.6,328.0,4.3
2019-09-18 02:00,3040.672,43.0,0.0,None,23.799999,324.0,4.1
2019-09-18 03:00,3020.928,40.0,0.0,None,24.0,316.0,3.5
2019-09-18 04:00,3040.64,37.0,0.0,None,23.799999,332.0,4.3
2019-09-18 05:00,4461.92,35.0,0.0,None,24.0,321.0,3.8
2019-09-18 06:00,4742.56,34.0,0.0,None,23.1,321.0,4.2
2019-09-18 07:00,5090.048,36.0,0.0,None,22.6,322.0,3.8
2019-09-18 08:00,5448.16,37.0,0.0,None,21.200001,317.0,3.2
2019-09-18 09:00,5588.224,47.0,0.0,None,19.799999,320.0,2.6
2019-09-18 10:00,5699.04,52.0,0.0,None,19.0,320.0,2.3
2019-09-18 11:00,5611.84,56.0,0.0,None,18.299999,324.0,2.0
2019-09-18 12:00,5330.816,71.0,0.0,None,17.4,322.0,2.4
2019-09-18 13:00,5346.2080000000005,59.0,0.0,None,17.299999,353.0,3.1
2019-09-18 14:00,5329.344,73.0,0.0,None,16.5,344.0,2.3
2019-09-18 15:00,5273.6,78.0,0.0,None,15.9,356.0,1.1
2019-09-18 16:00,5189.76,78.0,0.0,None,15.8,322.0,1.4
2019-09-18 17:00,5262.816,82.0,0.0,None,15.1,349.0,1.4
2019-09-18 18:00,5149.76,80.0,0.0,None,14.9,5.0,2.0
2019-09-18 19:00,4603.1359999999995,84.0,0.0,None,13.6,16.0,0.9
2019-09-18 20:00,4387.488,83.0,0.0,None,13.2,11.0,0.9
2019-09-18 21:00,4167.232,84.0,0.0,None,14.0,37.0,1.3
2019-09-18 22:00,2632.928,71.0,0.0,None,15.7,27.0,1.1
2019-09-18 23:00,2812.16,56.0,0.0,None,18.5,346.0,0.6
2019-09-19 00:00,2943.328,52.0,0.0,None,21.0,40.0,0.9
2019-09-19 01:00,2939.8720000000003,49.0,0.0,None,22.700001,347.0,1.7
2019-09-19 02:00,3018.784,48.0,0.0,None,23.700001,358.0,1.8
2019-09-19 03:00,2997.888,44.0,0.0,None,23.9,338.0,1.7
2019-09-19 04:00,2972.192,43.0,0.0,None,25.0,345.0,1.4
2019-09-19 05:00,4547.2,43.0,0.0,None,25.0,324.0,2.1
2019-09-19 06:00,4442.24,39.0,0.0,None,25.1,298.0,2.6
2019-09-19 07:00,4482.335999999999,48.0,0.0,None,23.4,322.0,2.9
2019-09-19 08:00,4688.064,42.0,0.0,None,22.700001,320.0,2.7
2019-09-19 09:00,4835.552,55.0,0.0,None,21.200001,317.0,1.8
2019-09-19 10:00,4840.384,66.0,0.0,None,20.1,333.0,1.3
2019-09-19 11:00,5329.536,71.0,0.0,None,17.9,247.0,0.2
2019-09-19 12:00,5282.528,75.0,0.0,None,18.700001,324.0,1.6
2019-09-19 13:00,5492.0,83.0,0.0,None,17.200001,92.0,0.3
2019-09-19 14:00,5465.984,81.0,0.0,None,16.1,45.0,0.8
2019-09-19 15:00,5275.68,84.0,0.0,None,17.0,310.0,1.2
2019-09-19 16:00,4865.184,76.0,0.0,None,16.9,8.0,1.5
2019-09-19 17:00,5129.888,82.0,0.0,None,15.6,49.0,0.9
2019-09-19 18:00,4959.584,81.0,0.0,None,16.299999,8.0,1.0
2019-09-19 19:00,4737.792,84.0,0.0,None,16.200001,349.0,1.5
2019-09-19 20:00,4371.456,83.0,0.0,None,16.299999,4.0,1.2
2019-09-19 21:00,4125.952,86.0,0.0,None,16.1,48.0,0.8
2019-09-19 22:00,2814.4,79.0,0.0,None,16.700001,28.0,1.3
2019-09-19 23:00,2927.616,70.0,0.0,None,18.0,4.0,1.3
2019-09-20 00:00,3163.968,70.0,0.0,None,19.0,5.0,1.5
2019-09-20 01:00,3086.4,62.0,0.0,None,20.9,6.0,1.0
2019-09-20 02:00,2961.5359999999996,58.0,0.0,None,21.9,344.0,2.0
2019-09-20 03:00,2974.848,49.0,0.0,None,23.200001,14.0,0.9
2019-09-20 04:00,3114.816,55.0,0.0,None,23.4,45.0,1.5
2019-09-20 05:00,4004.992,56.0,0.0,None,23.700001,70.0,1.0
2019-09-20 06:00,3940.5440000000003,61.0,0.0,None,22.6,62.0,1.3
2019-09-20 07:00,4527.168,66.0,0.0,None,22.200001,46.0,1.2
2019-09-20 08:00,4855.424,72.0,0.0,None,21.200001,23.0,0.7
2019-09-20 09:00,4946.816,73.0,0.0,None,21.200001,144.0,0.1
2019-09-20 10:00,5120.0,73.0,0.0,None,21.4,105.0,1.2
2019-09-20 11:00,5085.248,77.0,0.0,None,20.6,45.0,1.5
2019-09-20 12:00,5018.048,79.0,0.0,None,20.799999,97.0,0.9
2019-09-20 13:00,5215.936,82.0,0.0,None,20.5,95.0,0.9
2019-09-20 14:00,5330.304,79.0,0.0,None,20.299999,67.0,0.7
2019-09-20 15:00,5270.784000000001,76.0,0.0,None,19.799999,48.0,1.3
2019-09-20 16:00,5035.712,75.0,0.0,None,18.9,32.0,1.1
2019-09-20 17:00,4914.24,77.0,0.0,None,19.200001,19.0,0.7
2019-09-20 18:00,4670.08,81.0,0.0,None,18.700001,59.0,0.8
2019-09-20 19:00,4341.312,82.0,0.0,None,18.5,32.0,1.0
2019-09-20 20:00,4045.184,78.0,0.0,None,18.5,41.0,0.3
2019-09-20 21:00,3826.6240000000003,83.0,0.0,None,18.5,45.0,1.0
2019-09-20 22:00,2537.344,82.0,0.0,None,18.9,339.0,1.1
2019-09-20 23:00,2755.4559999999997,81.0,0.0,None,19.200001,347.0,1.7
2019-09-21 00:00,3022.4,79.0,0.0,None,19.700001,69.0,0.5
2019-09-21 01:00,3140.16,79.0,0.0,None,20.6,8.0,1.5
2019-09-21 02:00,2867.328,59.0,0.0,None,22.0,30.0,0.7
2019-09-21 03:00,2325.44,63.0,0.0,None,21.5,346.0,1.2
2019-09-21 04:00,2310.464,69.0,0.0,None,22.0,78.0,0.8
2019-09-21 05:00,2470.272,66.0,0.0,None,22.299999,95.0,1.0
2019-09-21 06:00,2332.16,71.0,0.0,None,22.0,140.0,1.8
2019-09-21 07:00,2470.976,80.0,0.0,None,21.200001,131.0,1.2
2019-09-21 08:00,2402.176,84.0,0.0,None,20.6,114.0,1.2
2019-09-21 09:00,2401.472,82.0,0.0,None,20.0,136.0,1.1
2019-09-21 10:00,2469.824,88.0,0.0,None,20.0,127.0,0.8
2019-09-21 11:00,2478.4,87.0,0.0,None,19.5,83.0,0.7
2019-09-21 12:00,2317.248,90.0,0.0,None,19.299999,55.0,0.7
2019-09-21 13:00,2364.288,87.0,0.0,None,18.9,122.0,0.5
2019-09-21 14:00,2264.0,88.0,0.0,None,18.799999,35.0,0.4
2019-09-21 15:00,2441.0879999999997,90.0,0.0,None,19.200001,56.0,0.5
2019-09-21 16:00,2367.04,90.0,0.0,None,18.799999,74.0,0.7
2019-09-21 17:00,2449.6,72.0,0.0,None,18.9,81.0,1.1
2019-09-21 18:00,2438.3360000000002,63.0,0.0,None,18.4,67.0,0.6
2019-09-21 19:00,2380.8,69.0,0.0,None,18.799999,69.0,0.6
2019-09-21 20:00,2318.016,65.0,0.0,None,18.6,47.0,1.4
2019-09-21 21:00,2319.744,66.0,0.0,None,19.5,57.0,1.5
2019-09-21 22:00,2322.624,64.0,0.0,None,19.5,32.0,1.4
2019-09-21 23:00,2269.1839999999997,63.0,0.0,None,20.1,32.0,2.7
2019-09-22 00:00,2273.92,62.0,0.0,None,20.5,50.0,2.8
2019-09-22 01:00,2262.208,61.0,0.0,None,20.6,52.0,1.7
2019-09-22 02:00,2257.92,60.0,0.0,None,20.799999,89.0,2.6
2019-09-22 03:00,2206.848,60.0,0.0,None,20.700001,81.0,2.6
2019-09-22 04:00,2298.688,63.0,0.0,None,20.700001,45.0,2.9
2019-09-22 05:00,2254.976,66.0,0.0,None,20.299999,35.0,2.1
2019-09-22 06:00,2283.072,68.0,0.0,None,20.299999,19.0,3.3
2019-09-22 07:00,2252.6079999999997,67.0,0.0,None,20.299999,44.0,3.0
2019-09-22 08:00,2363.328,63.0,0.0,None,20.5,82.0,2.6
2019-09-22 09:00,2331.904,62.0,0.0,None,19.9,30.0,3.8
2019-09-22 10:00,2188.16,63.0,0.0,None,19.6,10.0,3.5
2019-09-22 11:00,2206.144,62.0,0.0,None,19.1,3.0,2.6
2019-09-22 12:00,2206.272,64.0,0.0,None,19.1,352.0,2.8
2019-09-22 13:00,2475.84,62.0,0.0,None,19.0,355.0,2.4
2019-09-22 14:00,2402.496,62.0,0.0,None,19.299999,9.0,3.0
2019-09-22 15:00,2233.6639999999998,56.0,0.0,None,19.200001,15.0,3.6
2019-09-22 16:00,2253.888,56.0,0.0,None,18.5,8.0,2.6
2019-09-22 17:00,2462.144,64.0,0.0,None,17.700001,351.0,2.9
2019-09-22 18:00,2326.272,70.0,0.0,None,17.6,353.0,2.9
2019-09-22 19:00,2214.592,68.0,0.0,None,18.0,351.0,4.5
2019-09-22 20:00,2225.6,67.0,0.0,None,17.299999,354.0,4.6
2019-09-22 21:00,2353.0879999999997,58.0,0.0,None,17.299999,356.0,3.5
2019-09-22 22:00,2475.52,58.0,0.0,None,17.799999,350.0,3.0
2019-09-22 23:00,2454.656,51.0,0.0,None,19.299999,30.0,2.1
2019-09-23 00:00,2150.72,44.0,0.0,None,20.799999,349.0,2.4
2019-09-23 01:00,2068.864,41.0,0.0,None,21.9,211.0,1.2
2019-09-23 02:00,2107.904,44.0,0.0,None,22.6,356.0,1.4
2019-09-23 03:00,2066.112,42.0,0.0,None,23.5,265.0,1.8
2019-09-23 04:00,2159.488,40.0,0.0,None,23.700001,317.0,1.6
2019-09-23 05:00,2640.448,40.0,0.0,None,24.299999,346.0,1.8
2019-09-23 06:00,3873.6,52.0,0.0,None,23.9,283.0,0.7
2019-09-23 07:00,4364.288,48.0,0.0,None,24.0,328.0,1.4
2019-09-23 08:00,4581.76,60.0,0.0,None,22.6,317.0,1.7
2019-09-23 09:00,4587.2,70.0,0.0,None,20.5,281.0,2.7
2019-09-23 10:00,4689.472,74.0,0.0,None,18.9,124.0,0.2
2019-09-23 11:00,4742.335999999999,81.0,0.0,None,18.1,275.0,0.6
2019-09-23 12:00,4661.312,88.0,0.0,None,18.299999,282.0,0.8
2019-09-23 13:00,5001.215999999999,88.0,0.0,None,16.200001,22.0,0.3
2019-09-23 14:00,5209.536,89.0,0.0,None,15.8,27.0,0.7
2019-09-23 15:00,4616.576,90.0,0.0,None,15.4,36.0,1.1
2019-09-23 16:00,4568.192,92.0,0.0,None,14.6,40.0,0.2
2019-09-23 17:00,4709.44,94.0,0.0,None,14.8,31.0,1.0
2019-09-23 18:00,4947.968,94.0,0.0,None,13.8,35.0,0.4
2019-09-23 19:00,3353.152,96.0,0.0,None,14.0,19.0,0.6
2019-09-23 20:00,3761.792,96.0,0.0,None,13.5,0.0,0.0
2019-09-23 21:00,3786.56,97.0,0.0,None,14.5,57.0,0.1
2019-09-23 22:00,2352.256,95.0,0.0,None,17.5,352.0,0.4
2019-09-23 23:00,2717.44,71.0,0.0,None,20.1,338.0,1.6
2019-09-24 00:00,2763.776,59.0,0.0,None,21.200001,359.0,1.6
2019-09-24 01:00,2909.888,47.0,0.0,None,22.700001,13.0,2.6
2019-09-24 02:00,3041.0879999999997,46.0,0.0,None,23.6,357.0,3.0
2019-09-24 03:00,2844.288,40.0,0.0,None,24.4,4.0,1.9
2019-09-24 04:00,2758.4640000000004,39.0,0.0,None,25.200001,290.0,2.3
2019-09-24 05:00,2596.672,41.0,0.0,None,25.6,260.0,2.5
2019-09-24 06:00,3881.408,42.0,0.0,None,25.0,275.0,2.4
2019-09-24 07:00,4443.1359999999995,45.0,0.0,None,23.9,296.0,3.0
2019-09-24 08:00,4715.3279999999995,58.0,0.0,None,21.799999,265.0,2.0
2019-09-24 09:00,4796.416,68.0,0.0,None,20.9,309.0,1.2
2019-09-24 10:00,4855.232,81.0,0.0,None,19.799999,291.0,0.8
2019-09-24 11:00,4849.92,84.0,0.0,None,18.799999,330.0,0.2
2019-09-24 12:00,4850.88,87.0,0.0,None,17.700001,32.0,0.5
2019-09-24 13:00,5127.104,93.0,0.0,None,17.4,11.0,0.6
2019-09-24 14:00,5138.1759999999995,94.0,0.0,None,16.299999,16.0,0.6
2019-09-24 15:00,5113.344,95.0,0.0,None,16.1,31.0,0.8
2019-09-24 16:00,5041.728,96.0,0.0,None,15.6,0.0,0.0
2019-09-24 17:00,4979.648,96.0,0.0,None,15.6,29.0,0.7
2019-09-24 18:00,4866.944,96.0,0.0,None,15.2,37.0,0.5
2019-09-24 19:00,4426.752,96.0,0.0,None,14.9,1.0,0.5
2019-09-24 20:00,3977.0240000000003,97.0,0.0,None,14.9,17.0,0.7
2019-09-24 21:00,3773.696,97.0,0.0,None,15.9,14.0,0.4
2019-09-24 22:00,2455.232,94.0,0.0,None,18.6,351.0,0.5
2019-09-24 23:00,2488.0,71.0,0.0,None,21.5,94.0,1.0
2019-09-25 00:00,2865.728,61.0,0.0,None,22.299999,59.0,1.3
2019-09-25 01:00,3000.384,56.0,0.0,None,23.9,43.0,1.2
2019-09-25 02:00,2542.464,50.0,0.0,None,25.799999,85.0,1.2
2019-09-25 03:00,2158.848,46.0,0.0,None,26.1,48.0,1.5
2019-09-25 04:00,2164.48,45.0,0.0,None,26.0,18.0,1.6
2019-09-25 05:00,2349.888,51.0,0.0,None,26.200001,353.0,1.7
2019-09-25 06:00,3548.6079999999997,58.0,0.0,None,25.299999,307.0,1.5
2019-09-25 07:00,4635.072,61.0,0.0,None,23.4,274.0,2.2
2019-09-25 08:00,4768.064,70.0,0.0,None,22.700001,279.0,1.5
2019-09-25 09:00,4799.872,73.0,0.0,None,22.299999,280.0,1.0
2019-09-25 10:00,4650.1759999999995,84.0,0.0,None,21.799999,288.0,0.5
2019-09-25 11:00,4657.152,89.0,0.0,None,20.799999,36.0,1.1
2019-09-25 12:00,5035.683,94.0,0.0,None,19.299999,32.0,0.1
2019-09-25 13:00,5414.214,94.0,0.0,None,19.0,35.0,0.7
2019-09-25 14:00,5323.4259999999995,94.0,0.0,None,18.4,53.0,0.0
2019-09-25 15:00,5309.232,95.0,0.0,None,18.1,35.0,0.7
2019-09-25 16:00,5199.4259999999995,96.0,0.0,None,17.9,36.0,0.6
2019-09-25 17:00,5162.144,96.0,0.0,None,17.700001,32.0,0.5
2019-09-25 18:00,4952.524,96.0,0.0,None,17.799999,34.0,0.8
2019-09-25 19:00,4234.164000000001,96.0,0.0,None,17.700001,4.0,0.5
2019-09-25 20:00,4156.24,97.0,0.0,None,17.5,39.0,0.9
2019-09-25 21:00,3937.4320000000002,97.0,0.0,None,18.0,45.0,0.3
2019-09-25 22:00,2348.3520000000003,93.0,0.0,None,19.6,28.0,1.1
2019-09-25 23:00,2737.76,74.0,0.0,None,22.9,90.0,1.0
2019-09-26 00:00,3160.304,62.0,0.0,None,24.1,74.0,1.2
2019-09-26 01:00,3181.5440000000003,57.0,0.0,None,24.9,56.0,1.8
2019-09-26 02:00,2954.3520000000003,52.0,0.0,None,26.700001,142.0,1.7
2019-09-26 03:00,2909.388,48.0,0.0,None,27.700001,71.0,1.7
2019-09-26 04:00,2920.204,40.0,0.0,None,28.4,151.0,2.5
2019-09-26 05:00,3213.36,41.0,0.0,None,28.200001,160.0,2.1
2019-09-26 06:00,4699.992,59.0,0.0,None,27.5,78.0,0.7
2019-09-26 07:00,5053.192,60.0,0.0,None,26.799999,158.0,2.2
2019-09-26 08:00,4983.032,53.0,0.0,None,25.9,164.0,1.9
2019-09-26 09:00,5034.832,58.0,0.0,None,25.200001,155.0,1.3
2019-09-26 10:00,5126.688,69.0,0.0,None,24.9,140.0,1.4
2019-09-26 11:00,5249.7919999999995,76.0,0.0,None,23.1,52.0,1.1
2019-09-26 12:00,5104.576,81.0,0.0,None,21.9,28.0,0.5
2019-09-26 13:00,5265.151999999999,81.0,0.0,None,21.6,29.0,1.2
2019-09-26 14:00,5412.92,79.0,0.0,None,21.799999,348.0,0.6
2019-09-26 15:00,5396.36,84.0,0.0,None,22.4,117.0,1.1
2019-09-26 16:00,5300.32,77.0,0.0,None,21.0,70.0,0.5
2019-09-26 17:00,5082.656,85.0,0.0,None,20.5,53.0,0.0
2019-09-26 18:00,4844.504,87.0,0.0,None,20.5,109.0,0.5
2019-09-26 19:00,4586.335999999999,84.0,0.0,None,21.299999,120.0,1.5
2019-09-26 20:00,4231.232,83.0,0.0,None,21.1,123.0,1.3
2019-09-26 21:00,3974.592,85.0,0.0,None,21.700001,116.0,2.1
2019-09-26 22:00,2543.28,81.0,0.0,None,22.4,125.0,1.5
2019-09-26 23:00,2777.4559999999997,67.0,0.0,None,23.200001,94.0,0.9
2019-09-27 00:00,2902.1440000000002,52.0,0.0,None,25.799999,128.0,1.4
2019-09-27 01:00,3139.248,46.0,0.0,None,25.200001,77.0,1.2
2019-09-27 02:00,2914.848,49.0,0.0,None,25.9,82.0,1.4
2019-09-27 03:00,2683.6479999999997,58.0,0.0,None,26.299999,101.0,0.6
2019-09-27 04:00,2199.0879999999997,52.0,0.0,None,27.799999,55.0,0.8
2019-09-27 05:00,2590.672,55.0,0.0,None,26.9,145.0,0.8
2019-09-27 06:00,4084.784,73.0,0.0,None,26.4,50.0,1.0
2019-09-27 07:00,4822.032,69.0,0.0,None,25.9,342.0,1.5
2019-09-27 08:00,5108.816,75.0,0.0,None,24.799999,18.0,0.6
2019-09-27 09:00,5195.744000000001,72.0,0.0,None,24.200001,20.0,1.0
2019-09-27 10:00,5172.096,75.0,0.0,None,23.1,43.0,0.6
2019-09-27 11:00,5407.951999999999,82.0,0.0,None,22.5,37.0,0.6
2019-09-27 12:00,5267.424,80.0,0.0,None,21.9,38.0,0.5
2019-09-27 13:00,5289.536,79.0,0.0,None,21.299999,67.0,0.6
2019-09-27 14:00,5288.848000000001,81.0,0.0,None,20.9,42.0,0.4
2019-09-27 15:00,5372.464,83.0,0.0,None,21.1,45.0,0.8
2019-09-27 16:00,5089.264,81.0,0.0,None,20.6,0.0,0.0
2019-09-27 17:00,4997.056,83.0,0.0,None,20.700001,21.0,0.8
2019-09-27 18:00,4762.432,87.0,0.0,None,19.799999,83.0,0.5
2019-09-27 19:00,4395.407999999999,87.0,0.0,None,20.1,343.0,0.7
2019-09-27 20:00,4044.224,91.0,0.0,None,19.1,41.0,0.6
2019-09-27 21:00,3922.4320000000002,86.0,0.0,None,22.0,1.0,0.4
2019-09-27 22:00,2624.512,81.0,0.0,None,21.200001,47.0,0.9
2019-09-27 23:00,2754.384,62.0,0.0,None,23.799999,7.0,0.8
2019-09-28 00:00,2917.1679999999997,61.0,0.0,None,25.799999,75.0,0.9
2019-09-28 01:00,2981.808,56.0,0.0,None,26.200001,31.0,1.8
2019-09-28 02:00,2996.192,48.0,0.0,None,27.4,285.0,1.0
2019-09-28 03:00,3146.848,44.0,0.0,None,27.799999,348.0,2.0
2019-09-28 04:00,3071.552,47.0,0.0,None,27.700001,342.0,2.5
2019-09-28 05:00,2428.448,42.0,0.0,None,28.200001,350.0,2.8
2019-09-28 06:00,2198.4320000000002,43.0,0.0,None,28.200001,333.0,2.4
2019-09-28 07:00,2199.2,50.0,0.0,None,27.4,342.0,1.9
2019-09-28 08:00,2202.08,71.0,0.0,None,25.0,277.0,1.8
2019-09-28 09:00,2237.312,79.0,0.0,None,23.700001,272.0,1.5
2019-09-28 10:00,2194.688,85.0,0.0,None,23.1,273.0,1.9
2019-09-28 11:00,2315.264,88.0,0.0,None,22.6,301.0,0.6
2019-09-28 12:00,2189.312,92.0,0.0,None,20.9,0.0,0.0
2019-09-28 13:00,2285.024,94.0,0.0,None,20.200001,41.0,0.5
2019-09-28 14:00,2228.6079999999997,92.0,0.0,None,19.700001,23.0,0.6
2019-09-28 15:00,2527.3920000000003,92.0,0.0,None,18.9,62.0,0.3
2019-09-28 16:00,2540.512,92.0,0.0,None,18.5,52.0,0.2
2019-09-28 17:00,2430.88,93.0,0.0,None,17.9,49.0,0.2
2019-09-28 18:00,2475.68,96.0,0.0,None,17.4,47.0,0.8
2019-09-28 19:00,2373.44,97.0,0.0,None,17.200001,346.0,0.2
2019-09-28 20:00,2474.656,97.0,0.0,None,18.1,347.0,0.9
2019-09-28 21:00,2645.5040000000004,98.0,0.0,None,17.700001,42.0,0.5
2019-09-28 22:00,2514.944,98.0,0.0,None,17.9,317.0,0.8
2019-09-28 23:00,2324.416,77.0,0.0,None,19.700001,322.0,1.9
2019-09-29 00:00,2130.464,62.0,0.0,None,22.4,334.0,1.1
2019-09-29 01:00,2132.864,48.0,0.0,None,24.5,335.0,2.1
2019-09-29 02:00,2119.776,39.0,0.0,None,25.9,348.0,2.0
2019-09-29 03:00,2135.2,38.0,0.0,None,26.200001,342.0,2.7
2019-09-29 04:00,2231.008,37.0,0.0,None,27.1,339.0,2.4
2019-09-29 05:00,2361.44,35.0,0.0,None,27.6,343.0,2.5
2019-09-29 06:00,2223.68,35.0,0.0,None,27.6,341.0,2.3
2019-09-29 07:00,2146.976,47.0,0.0,None,26.6,345.0,1.8
2019-09-29 08:00,2086.9120000000003,64.0,0.0,None,23.799999,283.0,2.7
